0xf03df965490882583018c64fd41fa82d7dee032f,13453507068,2896762256330653565693,0,648864399587120,0
0xde8764431aa67f37c135c4bf07dc32ae2b647d23,12208148872,2628616069648557097487,6104045237,0,0
0x603e02f4d63ec598d0805f5e4656d6205d23fbfd,11631473316,2504448298648334944495,5815708838,0,0
0x6d0bbe84eba47434a0004fc65797b87ef1c913b7,11080293213,2385770119736269423708,5540120105,0,0
0x5fb52b83b5796c069ced3b64eae162042d9e51a6,10891571206,2345135154886331650104,5445759553,0,0
0xb5b9c19039091b59e0bf415a184359593fff9bba,10537484770,2268894497480119659802,5268717182,0,0
0xf039a64288e378c40e16eb94367a5679827e075b,10251087790,2207228497841676160481,5125519377,0,0
0x7d54d807e9132fc34acde66de49b36d4f37e8e0c,10218142045,2200134734844390882802,2602960879,241738836737132,0
0x49321256e60aa605fdd5abb85e96308ad0b19c5f,10003045286,2153820850309978653635,0,482448178032529,0
0x7f1884212af6d24d983cd0c34b09c07bd5bd66ed,9821677194,2114769304809403936256,4910815106,0,0
0x962a211f581bdd5bc3950d3048a45cc9e240f260,9528693749,2051685130481029625643,4764324084,0,0
0x47e84636928922ce8904c3d89bb92e0e3cd1bc63,9332733939,2009491747112917794216,4666344648,0,0
0xad121bd193146e8f0463d6e613eb5139118e5507,9206529002,1982317739903024084409,4603242481,0,0
0xb376ba77faaf74ca93e3a75f7f61d2e76b1f73a9,8225057681,1770990755498619178802,4112509168,0,0
0x7949ed1b419126e201abe404a65a226e2d5dc6d4,7725469713,1663421215295860328102,3862716379,0,0
0xc87d6fd2b03554bca205aac771ab67a041ee8902,7705232750,1659063862948635177636,3852597946,0,0
0x86219301a71c65a8f2c3e0ffce65bcdad7a01003,7648470529,1646842019339588566863,3824216971,0,0
0x32524b1df07d622d38319d81ea1c4f4a29187437,7525756766,1620419719548612973250,3762860383,0,0
0x63095ce68ae2f6dc0a3e068d97f2d392c51ebd06,6922784443,1490589820322338181909,3461375664,0,0
0x4d3db8180068107dbce28697537520ce85a3c52a,6739276557,1451077541834878115497,3369622160,0,0
0x0a60631fff509ebf45a6e06309853ef1dd8c7101,6713148028,1445451638028675059561,3356557958,0,0
0xd8b1d41a77f12bb972ead1b4c3503693f1cd0560,5835081474,1256389407688490154773,2917526781,0,0
0xaeae3201957353a9d0dd24321e866e92e1c13d86,5816501263,1252388781408114558881,2908236720,0,0
0xc1d4bfd94909b589bee19062e375d17bbd5e6799,5752600622,1238629918082103551891,2876286552,0,0
0xec31c19e74c12d16f18c6e0338f6e86e07f3f85b,5676566542,1222258524955718685322,2838269694,0,0
0xc325343fa3911a0d9983a3007d4dbf6cd03a393f,5123074164,1103082475048945112996,2561524829,0,0
0xb41ae9c88c49b205b471aded610f55293adada5d,5008872314,1078492930701062747955,2504424177,0,0
0x5bee7135d309838166e62acd74db73ffb1d417c5,4975455724,1071297786999275059219,2487715962,0,0
0x789a9fe9d50ecf6f16022b93ba90b65a4a04bf5d,4841346047,1042421758720646651627,0,233498750957277,0
0x06231f4222280e81e02efa6e68c2a9f1f442ee53,4796183762,1032697572905274987188,2398080410,0,0
0x77f382fc12e282e922489ef6c2ac1c7b79ce0a8a,4780684293,1029360281255935436799,633228344,169491363320998,0
0xc5e191a1067f8f4bc6f3189e6709e58cf0ce90f7,4741291196,1020878296895069726212,2370634258,0,0
0xde4b26e8e226cccd6be89af396e22860baf69d64,4729235276,1018282458215621696584,2364606327,0,0
0x255be6d417d25d553414fb9608ef6303af9eb771,4358629661,938484948756565491771,2179304406,0,0
0x1c6e11ebfe3d1c68de4c316214ff29dab03f780f,4067805804,875865769390174323996,2033893173,0,0
0xff983307058da622633cfcd2cace59a90532228c,4065124263,875288389327240450114,0,196061473112387,0
0x79c9f7800a0fcf034e8dfd7129ec955a876c2096,3763749769,810397483571041161436,0,181526141978991,0
0xb7973c6d5209b1bf5c198789830b67d5fe340dad,3472173719,747616344629287014166,1736078555,0,0
0xf1253ae06a4e2c7051494631c67770f9010e8417,3360897555,723656748794891764834,1680440739,0,0
0xce0bdca2bb503639ae43e280fba9a49f966f7b8a,3344467198,720119021585542358921,1672225600,0,0
0xe236f6b2f8d6329cb4995b2ea7d6a3248fbc9433,3327315462,716425969563923002630,1663649773,0,0
0xcdeaf60d646b955dfa71fcab73621d5578acb4eb,3278055290,705819441000871588509,1639019805,0,0
0xf60f773494889f18fc7eabbcd5705334bb7cc6dc,3177895625,684253410990092068371,1588940212,0,0
0x0e6760f071d788733ffddf73292cd36fbef67f98,3117716447,671295840107920660738,0,150367870665222,0
0x2e7296ebc57fcf7c0b112d2a46062017be2b1792,2925150918,629833301495639619284,1462568463,0,0
0x97eda3c9f1e4c7ef743b552ab687aa49fca804c0,2884108976,620996293575608412707,1442047590,0,0
0x52021632e37500fa03cad93ea385f8d9e6138e33,2704223365,582263950717498707904,1352105215,0,0
0xdffef5d853e5e1dad3b909e37ba2dae94087c3cc,2689280773,579046563883079543549,0,129704362236153,0
0x7adaa3c9d9394ec49a8a4a1a06dd5873dba4213c,2172047069,467677605300294236424,0,104758113287209,0
0xc80fdaccc65dcd6ed030fc416190f1c2ab7b12ac,2143271434,461481735855351129466,907784319,15804729758941,0
0x4bab464da1bf310b60b4b1bf0bb15932be61d6dd,2066925863,445043273572394226405,1033457988,0,0
0xf7cb62bf544513be4d013f742f70d842c48633cf,2015030477,433869339914599071454,1007510419,0,0
0xea2c034b98f412bd80822c6543592c5c1e49d147,2010108871,432809636862504872148,0,0,1004874497788315
0x90f15e09b8fb5bc080b968170c638920db3a3446,1982801960,426930007950730003521,0,95630797006377,0
0x6dffaf5fc3ff7605c6a41f57653917343140efeb,1857693838,399992163124229580216,928842476,0,0
0x580a5b2f32bd14af9da1e01ef41feb754f78c350,1834599453,395019560630096873321,917295339,0,0
0x21a0b6fd81ec697e326228df279f9add0d1b021a,1496752753,322275586583829592911,748372797,0,0
0x22a000343625075f74c5adc8aeb061e0c916022a,1496453412,322211133522914735095,748223127,0,0
0x8ca4ae4152219ef8f4257759064dc857ca823dbd,1462136518,314822139501411771303,0,70519034854831,0
0xd8827d60486e01a6c54f7fc2ddcd9527a26af8ba,1364582291,293817103320825526785,0,65813981795557,0
0x5d7666fbd993e92c8bebac5747a82ea2b8f8e5b3,1282072486,276051379655380298862,641033177,0,0
0x8459c5b750e1594912293982f170225e08fd138a,1275991049,274741945834383942967,637992473,0,0
0x8c22715021187ee54a651208501c0eb975839c86,1271012045,273669884044962110597,635502983,0,0
0x1a2b292661f0102c5961afc42b278fe8c9169234,994193092,214066191800678291571,0,47950062448971,0
0xd028babbdc15949aaa35587f95f9e96c7d49417d,982759709,211604395618525162542,491377504,0,0
0x900a2ef0d2215874844cb63294f21c5ec687d166,967550800,208329666335782306515,483773086,0,0
0x3115ba406ad02d875ca84c0dc861b05e06ca684d,943772530,203209812106792839144,471884008,0,0
0xd3298c4ddc1e6ccc05ab4b925a3b42ba12a65e74,915196661,197056955580784049525,457596142,0,0
0xe5ae5aac9a19ec43abdd161e95640a1cc12ae348,902938414,194417552556806802592,0,43548837428396,0
0xa946c445bf7f1675309fcd3a968da4da4e3a107a,901840616,194181178517279276860,450918151,0,0
0x87afaa198117496bce792b6a5de3b33ba7cac73f,893174360,192315190477312309308,446585044,0,0
0xbf971a2660b8ff8c3c376d5d2000b4c422d2babf,834035517,179581620901767319724,417015764,0,0
0xfc6c82514573f7c40e3a1592e2444d6885b2fadf,743938096,160182158202088392443,371967269,0,0
0xf94f7b6b956225bce60a5f0c7b82d347071e48dc,668901198,144025474828758402241,113343380,21328007738027,0
0xa198e245bf6929c1a1899e36bf957417143d4f7f,531681905,114479894870040008641,0,25643087584376,0
0xa779fcb74578a6efe793d539c1ee987d92554e5c,498261345,107283896361687793210,249129481,0,0
0x4fada7757edd7583c4a82a9d15d83a1a4d53a557,498221805,107275382746684925317,249109711,0,0
0xb62ea019c3ecf647c21b3d394f373c4089e3e4d6,493209317,106196111299075029504,246603479,0,0
0x0442dd88a482833fe2ca98a6b66526aa640321f3,455014596,97972157082181924238,227506210,0,0
0xf197d1037e1171d5881d22a44d0ea6b2f9aedbe5,451699726,97258410826123333109,225848783,0,0
0x23ae5504ce12af5678ab3ae270472a428f1d06d4,323913601,69743947726519085153,161956026,0,0
0x6969e2041b22fcebdb3b4f7a39c0ada38b152f52,295469877,63619544201384194819,0,14250550717848,0
0xf5f61157f3c13e4bbc5c42e75ae80946b72de83f,280649008,60428366339119660928,0,13535738271325,0
0xa06b4f71b94ec6b59e0633c015772d3f1efdf7ca,266823418,57451488482581969575,133411071,0,0
0x3af0f49ae5accceec4289ad7df477409b248b529,263596172,56756609120833224077,0,12713277781267,0
0xc5e3e804a39919d5e3821d204bb38356d00c162c,255410338,54994063871632766363,0,12318473935444,0
0x8246dd76d12a2b839fa36bee3a83978648c476c4,252661832,54402265138272310577,0,12185913099238,0
0xae69116e4aa49645f78c1fc9f28f677aede0d153,249955926,53819638888450604722,0,12055406926058,0
0x4c336dd5e6bf2998cd9ded78ece1f0152d5f5b89,249855773,53798074293524397637,0,12050576541009,0
0x018b90197b9df85fa9130191678f937a535374b9,249712238,53767168837544715213,124855522,0,0
0xdb5ee516b26f70739ec1a18b155ace18a1168d00,248128658,53426197910730311106,0,11967277524704,0
0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f,247847946,53365755981173278935,0,11953738744178,0
0x06f2de7cc99da93e4b5a9f01f2ae196687856792,243769134,52487520396017042280,121883984,0,0
0x909ee3e2990ccf8ce2aaa3ccdbc5b61800289fa3,225967688,48654575081440849901,0,10898451091953,0
0xfdbdceee5fc8d37d041f7900ac3916845e33d2e3,212457754,45745663174760145591,106228369,0,0
0xaf1d27eac3777efa9e240688c5ade06907b7f206,199006347,42849353097752502717,99502698,0,0
0x31ffaff3402769ecbf0b01bb4a7d49724d0dd23b,197298251,42481571819757089542,98648654,0,0
0x7882b21fe533a7b56ff507ea614f3215e257b702,183815507,39578514369119075622,91907314,0,0
0x15b148740043d62b86d3b8df519d2012e4c17798,164310532,35378771127071448258,0,7924718418201,0
0x4c23dfcd99036cd1faab8f7043ec4648afcaed17,149855818,32266432483354589973,74927551,0,0
0x605e06b9134189a590255cd9cd72a354c2d9af33,142350822,30650482899589705621,71175071,0,0
0xc933333d76261b55065feed8715b5c75e2167af6,126167983,27166050403398616734,63083690,0,0
0x363bb53b20357489ec6465b26ecceb19b2c833ae,119479371,25725881777410700063,59739400,0,0
0x2663de7b0fed0f7796e5641a75ed6caa1631443e,115291191,24824097455642585417,0,5560509206735,0
0x62293bdb8ae6fda7e2844c77fa887c2fd09fba87,112720161,24270512236097227816,56359811,0,0
0x18d072a783fae1ac81af576276dc1561cfba1013,109324114,23539287231300958209,54661796,0,0
0x29f46a92078f6011a47df128af735208782579bf,103386392,22260797623256983682,51692949,0,0
0xd669cce1335664c906ef4d129493678240837411,102583140,22087844201954918913,51291325,0,0
0x7227ff860eca62dce5f78f8063492cfa92b87b51,102282215,22023050079680310396,51140863,0,0
0x8810bd54f4d64d59bafbb6da9277011347de80c0,101462325,21846514222201773294,50730920,0,0
0x46699fda810305d5f5f7e09f08919edb9451533b,101008349,21748765691990798213,50503933,0,0
0x2629726ecdfaf4fe606db2c5781926ea67e44f57,88017552,0,0,4245098053870,0
0x2834123c30d7c16d1a7337455505216bb37366d4,77068292,0,38533962,0,0
0x76ce1afa630da6d54800a309dd7b6f4076b2059d,44810957,0,1394149,0,21007561339425
0x09ff8c8426bc173584bd0ce23a58e50ed5da9367,40305058,0,20152433,0,0
0x6a509ff1f4d011f3dc023370d9c0f55f0c1870db,36998572,0,18499198,0,0
0xb1c5ec4aac5dba3b65511228819229c04cb5f4f3,18523416,0,9261664,0,0
0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,15550586,0,7775256,0,0
0xc98c01414712d4aee306dc23ebd934c233205133,6646323,0,3323146,0,0
0xeeeeee11159c8e4d710b71de734ea35e75d39d94,1449120,0,724557,0,0
0x603ad2cf7a65b3e3af598d6e884d9cd512056ddb,1189833,0,594914,0,0
0x656fafabbf1b8c42b4f63ab15f9bee8027a25978,4088,0,0,197201936,0
